phase,signature_file,artifact,resolved_path,exists,expected_sha256,actual_sha256,hash_matches,superseded_preflight,effective_pass
step_19_external_evidence_manuscript_integration,step_19_signature.json,step_19_external_evidence_manuscript_integration\outputs\input_signature_verification.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_19_external_evidence_manuscript_integration\outputs\input_signature_verification.csv,True,487f123ad903143d6b5410bb44fe990b1eb19607e1ce9017ee4fab60b49f404f,487f123ad903143d6b5410bb44fe990b1eb19607e1ce9017ee4fab60b49f404f,True,False,True
step_19_external_evidence_manuscript_integration,step_19_signature.json,step_19_external_evidence_manuscript_integration\outputs\input_verification.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_19_external_evidence_manuscript_integration\outputs\input_verification.csv,True,e9879f58ef96539e502ec28c36796ebd145ebe0b124251446757460434978975,e9879f58ef96539e502ec28c36796ebd145ebe0b124251446757460434978975,True,False,True
step_19_external_evidence_manuscript_integration,step_19_signature.json,step_19_external_evidence_manuscript_integration\outputs\manuscript_claim_matrix.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_19_external_evidence_manuscript_integration\outputs\manuscript_claim_matrix.csv,True,83c4173577d6199a802da2474c1993a54ab4b13cb3694ef57751b636627d613e,83c4173577d6199a802da2474c1993a54ab4b13cb3694ef57751b636627d613e,True,False,True
step_19_external_evidence_manuscript_integration,step_19_signature.json,step_19_external_evidence_manuscript_integration\outputs\patient_dice_distribution.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_19_external_evidence_manuscript_integration\outputs\patient_dice_distribution.csv,True,aa01050fb464758778e2cb824ee2a878b38919736302a0c9f3528314dbb7f999,aa01050fb464758778e2cb824ee2a878b38919736302a0c9f3528314dbb7f999,True,False,True
step_19_external_evidence_manuscript_integration,step_19_signature.json,step_19_external_evidence_manuscript_integration\outputs\patient_dice_distribution_figure.png,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_19_external_evidence_manuscript_integration\outputs\patient_dice_distribution_figure.png,True,113ea8a1f431dfda4a165d1fb4e2975dd1dacb33d12185c03b0cf4afd236a404,113ea8a1f431dfda4a165d1fb4e2975dd1dacb33d12185c03b0cf4afd236a404,True,False,True
step_19_external_evidence_manuscript_integration,step_19_signature.json,step_19_external_evidence_manuscript_integration\outputs\provenance.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_19_external_evidence_manuscript_integration\outputs\provenance.json,True,2a1300cac71c0d1802c043ec835d76a1608549d9d4594faa868e5fd02771a8f0,2a1300cac71c0d1802c043ec835d76a1608549d9d4594faa868e5fd02771a8f0,True,False,True
step_19_external_evidence_manuscript_integration,step_19_signature.json,step_19_external_evidence_manuscript_integration\outputs\step05_evidence_verification.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_19_external_evidence_manuscript_integration\outputs\step05_evidence_verification.csv,True,480be078cb85e570ab5157c085a0f1f41ca1ed18850936f9697afd5ed138a9c8,480be078cb85e570ab5157c085a0f1f41ca1ed18850936f9697afd5ed138a9c8,True,False,True
step_20_external_citation_verification_and_owner_readiness,step_20_signature.json,step_20_external_citation_verification_and_owner_readiness\outputs\DATASET_ATTRIBUTION_AND_AVAILABILITY_DRAFTS.md,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_20_external_citation_verification_and_owner_readiness\outputs\DATASET_ATTRIBUTION_AND_AVAILABILITY_DRAFTS.md,True,adbee06d7fd1969e5faa5f15d649b65bbfe5581096da610975faae4ae6c6697d,adbee06d7fd1969e5faa5f15d649b65bbfe5581096da610975faae4ae6c6697d,True,False,True
step_20_external_citation_verification_and_owner_readiness,step_20_signature.json,step_20_external_citation_verification_and_owner_readiness\outputs\PAPER_DRAFT_WITH_VERIFIED_EXTERNAL_CITATION.md,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_20_external_citation_verification_and_owner_readiness\outputs\PAPER_DRAFT_WITH_VERIFIED_EXTERNAL_CITATION.md,True,662ad2f23cc0eb4fcc619dc7189fa04e3e5de24353ef7c303c71bf4afa118209,662ad2f23cc0eb4fcc619dc7189fa04e3e5de24353ef7c303c71bf4afa118209,True,False,True
step_20_external_citation_verification_and_owner_readiness,step_20_signature.json,step_20_external_citation_verification_and_owner_readiness\outputs\expected_vs_actual.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_20_external_citation_verification_and_owner_readiness\outputs\expected_vs_actual.csv,True,bc5f0480d0ebaf8a0116073892019a1655328f602e2f07674a1018f6599cb387,bc5f0480d0ebaf8a0116073892019a1655328f602e2f07674a1018f6599cb387,True,False,True
step_20_external_citation_verification_and_owner_readiness,step_20_signature.json,step_20_external_citation_verification_and_owner_readiness\outputs\external_dataset_reference_addendum.bib,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_20_external_citation_verification_and_owner_readiness\outputs\external_dataset_reference_addendum.bib,True,2217f1d7130be52b36a53cc1a3b339ac231607c52fb170bf8d6fcb1df352cbd2,2217f1d7130be52b36a53cc1a3b339ac231607c52fb170bf8d6fcb1df352cbd2,True,False,True
step_20_external_citation_verification_and_owner_readiness,step_20_signature.json,step_20_external_citation_verification_and_owner_readiness\outputs\gate_result.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_20_external_citation_verification_and_owner_readiness\outputs\gate_result.json,True,4b7d7190222c01cec5cf35df834d66e25e8be7e19c78ab3aed39e59cb6de6436,4b7d7190222c01cec5cf35df834d66e25e8be7e19c78ab3aed39e59cb6de6436,True,False,True
step_20_external_citation_verification_and_owner_readiness,step_20_signature.json,step_20_external_citation_verification_and_owner_readiness\outputs\input_verification.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_20_external_citation_verification_and_owner_readiness\outputs\input_verification.csv,True,b10737b45162aa3bce499a4cf2b79d7cb354c436f16e329b2b6859dc5dc2d964,b10737b45162aa3bce499a4cf2b79d7cb354c436f16e329b2b6859dc5dc2d964,True,False,True
step_20_external_citation_verification_and_owner_readiness,step_20_signature.json,step_20_external_citation_verification_and_owner_readiness\outputs\manuscript_citation_patch_plan.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_20_external_citation_verification_and_owner_readiness\outputs\manuscript_citation_patch_plan.csv,True,88c9924ccb7660fcf4a9df84205b37e70dab08806197b7adc6c9485f4f0885cd,88c9924ccb7660fcf4a9df84205b37e70dab08806197b7adc6c9485f4f0885cd,True,False,True
step_20_external_citation_verification_and_owner_readiness,step_20_signature.json,step_20_external_citation_verification_and_owner_readiness\outputs\official_citation_evidence.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_20_external_citation_verification_and_owner_readiness\outputs\official_citation_evidence.csv,True,3c15863cf5d08b98b4732d812aae368a56caf08add8e94d1c2579359c42544ef,3c15863cf5d08b98b4732d812aae368a56caf08add8e94d1c2579359c42544ef,True,False,True
step_20_external_citation_verification_and_owner_readiness,step_20_signature.json,step_20_external_citation_verification_and_owner_readiness\outputs\official_ircadb_source_snapshot.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_20_external_citation_verification_and_owner_readiness\outputs\official_ircadb_source_snapshot.json,True,463dcb3c657e41b97369fd15d79f3ef2a6e4626372c254eb36c6b239706251fc,463dcb3c657e41b97369fd15d79f3ef2a6e4626372c254eb36c6b239706251fc,True,False,True
step_20_external_citation_verification_and_owner_readiness,step_20_signature.json,step_20_external_citation_verification_and_owner_readiness\outputs\owner_submission_blocker_matrix.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_20_external_citation_verification_and_owner_readiness\outputs\owner_submission_blocker_matrix.csv,True,549a504ed3630c3841c3c63c6ddb75b3a0445b00672045e3f7dfcf7749620743,549a504ed3630c3841c3c63c6ddb75b3a0445b00672045e3f7dfcf7749620743,True,False,True
step_20_external_citation_verification_and_owner_readiness,step_20_signature.json,step_20_external_citation_verification_and_owner_readiness\outputs\provenance.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_20_external_citation_verification_and_owner_readiness\outputs\provenance.json,True,aa926d9921b4daf2c92df9506c7339298e1e3ffdbbed69f81dfc8306071bcc5c,aa926d9921b4daf2c92df9506c7339298e1e3ffdbbed69f81dfc8306071bcc5c,True,False,True
step_20_external_citation_verification_and_owner_readiness,step_20_signature.json,step_20_external_citation_verification_and_owner_readiness\outputs\step19_signature_verification.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_20_external_citation_verification_and_owner_readiness\outputs\step19_signature_verification.csv,True,29d636c1a9234333375257b3722d2865bcd6c58882dfbd8a5eadca7a920c44dd,29d636c1a9234333375257b3722d2865bcd6c58882dfbd8a5eadca7a920c44dd,True,False,True
step_20_external_citation_verification_and_owner_readiness,step_20_signature.json,step_20_external_citation_verification_and_owner_readiness\outputs\submission_readiness_summary.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_20_external_citation_verification_and_owner_readiness\outputs\submission_readiness_summary.csv,True,4d3a24a1e088835a687630ac2ea18a092a52d6aa934d440983420e2dd5a07568,4d3a24a1e088835a687630ac2ea18a092a52d6aa934d440983420e2dd5a07568,True,False,True
